#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B80CBB
#Date Time: 2025-01-13 16:25:44.831
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
0.00271625,-0.2612471983069348
0.0027175,-0.2723402758010955
0.00271875,-0.2686425833030419
0.00272,-0.2797356607972027
0.00272125,-0.2723402758010955
0.0027225,-0.2612471983069348
0.00272375,-0.2686425833030419
0.002725,-0.2723402758010955
0.00272625,-0.2797356607972027
0.0027275,-0.2760379682991491
0.00272875,-0.2760379682991491
0.00273,-0.2797356607972027
0.00273125,-0.2760379682991491
0.0027325,-0.2686425833030419
0.00273375,-0.2723402758010955
0.002735,-0.2760379682991491
0.00273625,-0.2723402758010955
0.0027375,-0.2723402758010955
0.00273875,-0.2834333532952563
0.00274,-0.2760379682991491
0.00274125,-0.2834333532952563
0.0027425,-0.2760379682991491
0.00274375,-0.2834333532952563
0.002745,-0.2797356607972027
0.00274625,-0.2760379682991491
0.0027475,-0.2797356607972027
0.00274875,-0.2797356607972027
0.00275,-0.2834333532952563
0.00275125,-0.2834333532952563
0.0027525,-0.2797356607972027
0.00275375,-0.2723402758010955
0.002755,-0.2760379682991491
0.00275625,-0.2834333532952563
0.0027575,-0.2797356607972027
0.00275875,-0.2797356607972027
0.00276,-0.2723402758010955
0.00276125,-0.2760379682991491
0.0027625,-0.2760379682991491
0.00276375,-0.2760379682991491
0.002765,-0.2797356607972027
0.00276625,-0.2723402758010955
0.0027675,-0.2723402758010955
0.00276875,-0.2797356607972027
0.00277,-0.2760379682991491
0.00277125,-0.2834333532952563
0.0027725,-0.2797356607972027
0.00277375,-0.2723402758010955
0.002775,-0.2686425833030419
0.00277625,-0.2760379682991491
0.0027775,-0.2797356607972027
0.00277875,-0.2797356607972027
0.00278,-0.2797356607972027
0.00278125,-0.2760379682991491
0.0027825,-0.2760379682991491
0.00278375,-0.2686425833030419
0.002785,-0.2686425833030419
0.00278625,-0.2649448908049883
0.0027875,-0.2760379682991491
0.00278875,-0.2686425833030419
0.00279,-0.2686425833030419
0.00279125,-0.2686425833030419
0.0027925,-0.2686425833030419
0.00279375,-0.2760379682991491
0.002795,-0.2686425833030419
0.00279625,-0.2649448908049883
0.0027975,-0.2723402758010955
0.00279875,-0.2649448908049883
0.0028,-0.2686425833030419
0.00280125,-0.2686425833030419
0.0028025,-0.2723402758010955
0.00280375,-0.2686425833030419
0.002805,-0.2686425833030419
0.00280625,-0.2575495058088811
0.0028075,-0.2538518133108276
0.00280875,-0.2575495058088811
0.00281,-0.2649448908049883
0.00281125,-0.2686425833030419
0.0028125,-0.2575495058088811
0.00281375,-0.2649448908049883
0.002815,-0.250154120812774
0.00281625,-0.2575495058088811
0.0028175,-0.2612471983069348
0.00281875,-0.2575495058088811
0.00282,-0.2538518133108276
0.00282125,-0.2612471983069348
0.0028225,-0.2464564283147204
0.00282375,-0.2538518133108276
